col_name,Présent,Imparfait,Passé simple,Passé composé,Futur,Plus que parfait,date,canon,subgenre
1860_Dumas-Alexandre_L-Horoscope,5554,1314,1468,910,211,319,1860,1,1
1934_Duhamel-Georges_Vue-de-la-terre-promise,5265,1264,548,619,179,145,1934,1,5
1869_Marcel-Etienne_Souvenirs-d-une-jeune-fille,4586,710,183,1362,328,155,1869,0,
1867_Taulier-Jules_Les-Deux-petits-Robinsons-de-la-Grande-Chartreuse,1654,1314,829,393,126,391,1867,0,3
1867_Claretie-Jules_Les-Femmes-de-proie-Mademoiselle-Cachemire,4666,2186,1142,588,164,348,1867,0,
1846_Balzac-Honore-de_Les-Employes,4356,1668,717,652,265,262,1846,1,5
1907_Zevaco-Michel_Les-Pardaillan,16159,4605,6103,2624,789,997,1907,0,1
1873_Zola-Emile_Le-ventre-de-Paris,4809,4828,2292,678,161,513,1873,1,5
1904_Theuriet-Andre_Chanteraine,2991,1297,952,514,253,181,1904,0,
1947_Renard-Maurice_Le-Maitre-de-la-lumiere,4176,2283,1357,831,145,540,1947,0,10
1910_Cim-Albert_Le-petit-Leveille,1854,791,510,336,93,196,1910,0,6
1851_Sand-George_Le-chateau-des-Desertes,3972,999,488,683,159,178,1851,1,
1875_Thierry-Gilbert_L-Aventure-d-une-ame-en-peine,4688,1509,1710,896,207,317,1875,0,
1905_Dourliac-Arthur_Ma-petite,2552,1304,632,351,116,226,1905,0,
1993_Chevillard-Eric_La-nebuleuse-du-Crabe,1762,321,183,153,148,26,1993,1,fragments
1872_Feval-Paul_Les-Compagnons-du-tresor-Les-Habits-Noirs_Tome-VII,11139,4228,3668,1944,462,921,1872,0,3
1929_Nemirovsky-Irene_David-Golder,3214,1038,1247,359,165,141,1929,0,
1956_Delly_Hoelle-aux-yeux-pers,3965,1927,1326,573,292,291,1956,0,1
2009_Djian-Philippe_Impardonnables,3259,2333,335,487,40,516,2009,0,2
1897_Vanderem-Fernand_Les-Deux-Rives-Roman,3486,2318,1110,415,117,284,1897,0,8
1894_Prevost-Marcel_Les-Demi-Vierges,4760,1457,1213,634,278,236,1894,0,
2003_Bergounioux-Pierre_Back-in-the-sixties,436,34,28,106,19,7,2003,1,
1917_Leroux-Gaston_L-homme-qui-revient-de-loin,3809,1292,904,960,177,460,1917,0,2
1864_Erckmann-Chatrian_Histoire-d-un-conscrit-de-1813,3770,2449,761,437,127,245,1864,0,3
1910_Leroux-Gaston_Le-parfum-de-la-Dame-en-noir,5598,2413,1459,1321,201,834,1910,0,2
1850_Dumas-Alexandre_Dieu-dispose_II,6665,1746,1704,1157,325,425,1850,1,1
1869_Erckmann-Chatrian_Histoire-d-un-paysan_IV,3828,2363,757,749,251,418,1869,0,5
1819_Barthelemy-Hadot-Marie-Adelaide_Laurence-de-Sully-ou-L-ermitage-en-Suisse_(Tome-2),2240,694,701,570,175,244,1819,0,3
1925_Robida-Albert_Un-chalet-dans-les-airs,2677,934,645,465,144,120,1925,0,6
2008_Oster-Christian_Trois-hommes-seuls,3117,1069,355,361,51,200,2008,0,
2003_Millet-Richard_Le-renard-dans-le-nom,790,789,28,210,12,207,2003,1,
1848_Sand-George_François-le-champi,3733,1074,856,457,161,183,1848,1,
1887_Guy-de-Maupassant_Le-Horla,0,0,0,0,0,0,1887,1,10
2006_Jouet-Jacques_L-amour-comme-on-l-apprend-a-l-Ecole-hoteliere,9631,5417,2905,1066,343,808,2006,0,
1903_Loti-Pierre_L-Inde-(sans-les-Anglais),5709,391,152,837,122,91,1903,1,11
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-IV,8136,1485,1011,1428,586,311,1843,1,1
1912_Bazin-Rene_Davidee-Birot,5484,2186,1058,939,251,394,1912,0,
1845_Balzac-Honore-de_Le-Requisitionnaire,186,162,118,36,12,30,1845,1,5
1827_Janin-Jules_L-Ane-mort-et-la-femme-guillotinee,2999,1176,496,646,103,250,1827,0,
1934_Veuzit-Max-du_Un-mari-de-premier-choix,5197,1926,1443,771,187,414,1934,0,8
1892_Prevost-Marcel_L-automne-d-une-femme,4007,2038,1474,595,181,317,1892,0,
1872_Verne-Jules_Le-tour-du-monde-en-quatre-vingts-jours,3041,1859,1441,558,121,315,1872,1,1
1881_Loti-Pierre_Le-roman-d-un-spahi,1735,1452,368,437,51,278,1881,1,
1846_Balzac-Honore-de_Un-episode-sous-la-Terreur,279,126,197,48,11,26,1846,1,3
1942_Simenon-Georges_Menaces-de-mort,669,327,101,132,38,36,1942,1,2
1876_Allary-Camille_Au-pays-des-cigales,1055,849,348,177,25,79,1876,0,4
1869_Gaboriau-Emile_Monsieur-Lecoq_I,6016,2275,1874,1249,270,500,1869,0,2
1897_Ivoi-Paul-d-_Cousin-de-Lavarede-,7147,2450,2761,1171,493,533,1897,0,1
1866_Sand-George_Promenades-autour-d-un-village,3455,257,192,464,127,50,1866,1,7
1928_Galopin-Arnould_Le-bacille,2015,1289,797,415,131,335,1928,0,2
1880_Ulbach-Louis_Le-Crime-de-Martial,3912,2232,1516,920,166,441,1880,0,
1907_Vanderem-Fernand_La-victime,1149,585,319,139,57,86,1907,0,
1862_Chevalier-H-Emile_Les-Nez-Perces,2999,1124,1319,571,197,282,1862,0,1
1857_Ponson-du-Terrail-Pierre_L-Heritage-Mysterieux,11429,3440,4889,2072,743,975,1857,0,1
1886_Verlaine-Paul_Les-memoires-d-un-veuf,0,0,0,0,0,0,1886,1,fragments
1949_Simenon-Georges_Maigret-chez-le-coroner,2251,1327,337,918,38,266,1949,1,2
1914_Zevaco-Michel_La-Reine-Sanglante,5584,1788,2818,1221,367,457,1914,0,1
1986_Modiano-Patrick_Dimanches-d-aout,1788,1030,64,1017,48,244,1986,1,
1913_Leroux-Gaston_La-Reine-du-Sabbat,12367,4976,4525,2813,450,1401,1913,0,1
1918_Rosny-aine-J-H_Le-Felin-geant,1786,2066,1376,252,130,217,1918,0,10
1972_A.D.G._La-marche-truque,2904,930,664,368,75,184,1972,0,2
1885_Lermina-Jules_Histoires-incroyables,7121,1710,727,1459,216,392,1885,0,10
1863_Feval-Paul_La-Fille-du-Juif-Errant,2968,1415,1019,406,92,201,1863,0,1
1846_Feval-Paul_La-Quittance-de-minuit_Tome-II-La-Galerie-du-geant,4109,2879,2184,717,256,555,1846,0,3
1881_Martignat-Mlle-de_Ginette,3211,1111,1334,432,129,302,1881,0,6
1991_Gailly-Christian_L-Air,3675,82,23,295,50,22,1991,0,
1891_Allais-Alphonse_a-se-tordre,2281,721,557,331,59,98,1891,0,4
1845_Balzac-Honore-de_Un-debut-dans-la-vie,3204,1099,966,566,169,201,1845,1,5
1833_Musset-Alfred-de_Gamiani-ou-Deux-Nuits-d-Exces,1201,424,154,108,20,42,1833,1,
1891_Maquet-Auguste_La-belle-Gabrielle_Tome-2,6450,1327,1488,1107,450,277,1891,0,1
1845_Sue-Eugene_Le-juif-errant_tome-II,17638,4228,4273,3453,966,933,1845,1,1
1859_Inconnu_Les-soirees-du-pere-Laurent,4130,1598,1229,527,167,270,1859,0,4
1880_Feval-Paul_Une-histoire-de-revenants,2741,1351,1050,484,138,271,1880,0,10
1876_Delpit-Albert_Jean-nu-pieds-chronique-de-1832_volume-2,5717,2486,2064,1252,273,534,1876,0,1
1884_Chavette-Eugene_Le-saucisson-a-pattes_I-Fil-a-beurre,4066,1585,1591,1078,216,578,1884,0,3
1861_Rocca-Maria-della_Le-Roman-d-une-femme-laide,2217,1501,1489,411,128,364,1861,0,4
2014_Carrere-Emmanuel_Le-Royaume,12887,2272,85,2770,375,294,2014,1,7
2001_Bergounioux-Pierre_Simples-magistraux-et-autres-antidotes,687,455,44,196,7,88,2001,1,7
1861_Villars-Fanny_Marie-et-Marguerite-histoire-du-XIIIe-siecle,2891,1063,1222,658,204,297,1861,0,3
1912_Zevaco-Michel_Le-Rival-du-Roi,6624,2786,2196,1426,377,653,1912,0,3
1897_Lesueur-Daniel_Le-mariage-de-Gabrielle,3201,1268,1087,589,142,307,1897,0,8
2000_Beigbeder-Frederic_99-Francs,5069,344,52,736,187,46,2000,0,
1910_Renard-Maurice_Le-Peril-Bleu,6091,2287,1428,1099,149,401,1910,0,2
1971_A.D.G._Les-panadeux,4442,1467,1121,544,145,266,1971,0,2
1845_Sue-Eugene_La-coucaratcha_Tome-III,2664,472,213,325,128,73,1845,1,1
1849_Sand-George_La-petite-Fadette,3823,1498,1005,659,190,333,1849,1,
1882_Sand-George_Le-dernier-amour,6672,1978,751,1078,313,402,1882,1,
1859_Dumas-Alexandre_sultanetta,3779,877,1050,662,213,232,1859,1,1
1842_Balzac-Honore-de_La-Maison-du-chat-qui-pelote,491,127,153,87,14,31,1842,1,5
1887_Loti-Pierre_Madame-Chrysantheme,3293,250,42,412,90,66,1887,1,
1955_Dhotel-Andre_Le-pays-ou-l-on-n-arrive-jamais,3313,2144,2135,667,200,325,1955,1,6
1868_Feval-Paul_Les-habits-noirs_Tome-III-La-rue-de-Jerusalem,8318,3079,3179,1393,351,561,1868,0,1
1879_Daudet-Alphonse_Lettres-de-mon-moulin,2937,1029,367,350,57,96,1879,1,4
2017_Murail-Marie-Aude_Sauveur-Fils_4,4654,1327,1461,808,73,405,2017,0,6
1845_Sue-Eugene_La-coucaratcha_Tome-II,2588,752,537,346,73,170,1845,1,1
1953_Vian-Boris_L-arrache-coeur,3941,1392,1575,364,170,112,1953,1,
1927_Rosny-aine-J-H_La-Femme-disparue,1888,1030,915,372,107,166,1927,0,2
1845_Balzac-Honore-de_Massimilla-Doni,1768,457,429,262,77,93,1845,1,5
1899_Noir-Louis_Une-chasse-a-courre-au-Pole-nord,1200,387,367,211,72,81,1899,0,1
1858_Achard-Amedee_Madame-Rose,2894,1339,1116,532,154,270,1858,0,4
1922_Leroux-Gaston_Le-crime-de-Rouletabille,3193,1358,726,784,120,367,1922,0,2
1953_San-Antonio_Descendez-le-a-la-prochaine,4689,215,11,693,107,37,1953,0,9
1999_Darrieussecq-Marie_Le-Mal-de-mer,2379,121,26,363,73,8,1999,1,
1901_Bazin-Rene_Les-Oberle,3880,2210,1340,743,213,408,1901,0,
2009_Viel-Tanguy_Paris-Brest,1891,823,28,876,32,161,2009,0,
1954_Simon-Claude_Le-sacre-du-printemps,5006,1437,911,754,101,292,1954,1,3
1921_Hemon-Louis_Maria-Chapdelaine,2277,1213,793,474,91,231,1921,1,
1987_Duras-Marguerite_La-Vie-Materielle,1354,336,3,447,25,87,1987,1,non-fiction
1845_Walsh-Joseph-Alexis_Les-Veillees-de-voyage,5300,1711,1074,1222,350,671,1845,0,4
1846_Balzac-Honore-de_Le-Cure-de-village,4301,1829,1650,865,250,373,1846,1,5
1852_Lamartine-Alphonse-de_Graziella,1891,1156,320,279,51,200,1852,1,
1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations,2624,943,921,522,168,287,1843,0,6
1899_Verne-Jules_Le-Testament-d-un-excentrique,6084,2356,2008,1026,309,476,1899,1,1
1903_Nion-François_Bellefleur-roman-d'un-comedien-au-XVIIe-siecle,1785,998,462,309,29,224,1903,0,3
1957_Celine-Louis-Ferdinand_D-un-chateau-L-autre,9103,1859,37,1132,314,248,1957,1,7
1831_Montovar-Mme-Ha-Dges_Aslega,2621,258,194,342,79,56,1831,0,3
1822_Arlincourt-Charles-Victor_Le-renégat_Tome-2,4028,176,183,731,147,68,1822,0,3
1873_Daudet-Alphonse_Contes-du-lundi,3466,1871,514,464,49,141,1873,1,4
1928_Le-Rouge-Gustave_La-Vallee-du-desespoir,2102,1310,1046,519,105,342,1928,0,1
1874_Malot-Hector_Le-Mariage-de-Juliette,5143,1632,701,844,204,497,1874,0,
2010_Rolin-Jean_Le-Ravissement-de-Britney-Spears,2142,968,112,613,48,310,2010,1,
1882_Fleuriot-Zenaide_Bouche-en-coeur,2942,1038,827,420,165,173,1882,0,6
1932_Leblanc-Maurice_De-minuit-a-sept-heures,3325,1343,1357,682,154,229,1932,0,2
1910_Lesueur-Daniel_Chacune-son-Reve,4295,1561,1260,649,220,226,1910,0,
1846_Feval-Paul_Le-Fils-du-diable_Tome-I,10650,5911,4029,1666,551,951,1846,0,1
2013_Nothomb-Amelie_La-Nostalgie-heureuse,2384,210,39,358,28,57,2013,1,7
1930_Leblanc-Maurice_Le-prince-de-Jericho,3643,1348,1225,705,160,212,1930,0,2
1965_Le-Clezio-Jean-Marie-Gustave_La-fievre,15,1,0,4,1,0,1965,1,4
1972_San-Antonio_T-es-beau-tu-sais,6551,236,41,710,132,26,1972,0,9
1883_Millanvoye-Bertrand-Etievant-A._Les-Coquines,8479,1901,2032,1631,407,481,1883,0,
2014_Louis-Edouard_En-finir-avec-Eddy-Bellegueule,2491,1693,16,848,45,282,2014,0,7
1962_Simenon-Georges_Maigret-et-le-client-du-samedi,2457,1094,280,694,69,195,1962,1,2
1937_Montherlant-Henry-de_Le-demon-du-bien,4275,1027,529,564,167,244,1937,1,12
2015_Sansal-Boualem_2084-La-fin-du-monde,2475,1559,351,482,112,276,2015,0,
1970_Veuzit-Max-du_La-Jeannette,2522,733,523,387,102,161,1970,0,8
1856_Feval-Paul_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps_(Volume-8),1552,450,302,204,45,89,1856,0,5
1847_Balzac-Honore-de_Le-Depute-d-Arcis,1999,644,514,312,132,128,1847,1,5
1872_Feuillet-Octave_Julia-de-Trecoeur,1511,508,459,167,51,98,1872,0,
1868_Ponson-du-Terrail-Pierre_Rocambole-Les-Miseres-de-Londre_Tome-IV-Les-Tribulations-de-Shoking,6141,1712,2196,1212,418,557,1868,0,1
1920_Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_Tome-II-La-Bataille-invisible,5098,2048,901,1014,233,531,1920,0,1
1862_Camp-Maxime-du_L-homme-au-bracelet-d-or,2557,1383,903,483,147,269,1862,0,
1825_de-Lamothe-Langon-Etienne-Leon_Le-Monastere-des-freres-noirs,6987,3531,3801,1529,379,823,1825,0,3
1968_Simenon-Georges_L-ami-d-enfance-de-Maigret,2891,1146,448,858,71,186,1968,1,2
1835_Corbiere-Edouard_Scenes-de-mer_Tome-I,2914,547,326,471,153,167,1835,0,1
1882_Richebourg-Emile_Jean-Loup,11502,3807,3653,2346,754,864,1882,0,2
1892_Decourcelle-Pierre_Mam-zelle-Misere,18240,10726,7613,4211,1088,4093,1892,0,1
1953_San-Antonio_Du-plomb-dans-les-tripes,5137,165,10,600,110,16,1953,0,9
1902_Rebell-Hugues_Les-Nuits-chaudes-du-Cap-français,3801,1142,631,654,146,198,1902,0,9
1968_Gary-Romain_La-Tete-coupable,4384,2900,1274,798,127,642,1968,1,1
1993_Modiano-Patrick_Chien-de-printemps,670,551,21,400,15,264,1993,1,biographie
1925_Cendrars-Blaise_L-or,2611,343,129,460,90,65,1925,1,1
1845_Sue-Eugene_Mathilde-memoires-d-une-jeune-femme,25453,5411,2953,4123,1279,1313,1845,1,
2011_Ardenne-Paul_Sans-visage,1731,65,6,211,51,21,2011,0,
1890_Lermina-Jules_L-elixir-de-vie,947,285,160,164,23,78,1890,0,10
1878_Malot-Hector_Sans-famille,8144,3270,1668,1299,332,855,1878,0,1
1876_Dash-comtesse-de_Le-beau-voleur,2239,947,1261,344,186,156,1876,0,
1926_Zevaco-Michel_La-Fin-de-Pardaillan,9444,3974,3857,1808,605,923,1926,0,1
1905_Rolland-Romain_Jean-Christophe_Tome-IV-La-revolte,4214,4316,1932,676,99,541,1905,1,5
1862_Gaboriau-Emile_Les-gens-de-bureau,3760,608,857,455,141,121,1862,0,
1922_Martin-du-Gard-Roger_Les-Thibault_Tome-I-Le-Cahier-gris,2074,824,847,432,79,183,1922,1,5
1879_Bouvier-Alexis_La-femme-du-mort_Tome-II,3254,1423,981,695,100,390,1879,0,1
1989_Ayme-Marcel_La-jument-verte,4279,2740,1444,740,160,304,1989,1,3
1856_Feval-Paul_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps_(Volume-3),1985,691,769,238,75,129,1856,0,5
1880_Leriche-Henri_Henri-Leriche-La-Soutane-aux-orties,4118,1677,833,533,126,327,1880,0,
1849_Chateaubriand-François-Rene-de_Memoires-d-Outre-Tombe_Tome-5,7868,1713,1005,2081,502,435,1849,1,7
1854_Dumas-Alexandre_Les-Mohicans-de-Paris_1,6261,2368,1837,1059,247,648,1854,1,1
2000_Carrere-Emmanuel_L-adversaire,2175,1499,6,1245,38,343,2000,1,non-fiction
1971_Dhotel-Andre_L-honorable-Monsieur-Jacques,4930,2693,2282,808,194,471,1971,1,10
1963_Simenon-Georges_La-colere-de-Maigret,2213,1288,280,694,55,172,1963,1,2
1829_Custine-Astolphe-de_Aloys-ou-le-Religieux-du-mont-Saint-Bernard,917,467,116,174,34,93,1829,0,
1843_Balzac-Honore-de_L-Illustre-Gaudissart,1055,151,145,122,39,15,1843,1,5
1995_Nothomb-Amelie_Les-catilinaires,2614,1039,386,355,84,188,1995,1,
1863_Fromentin-Eugene_Dominique,4200,2305,781,573,147,298,1863,1,
1878_Gouraud-Julie_Cousine-Marie,3325,1635,1169,503,173,264,1878,0,6
1872_Sand-George_Nanon,7007,2552,1162,1249,477,526,1872,1,3
1963_Beauvoir-Simone-de_La-force-des-choses_2,4722,2425,944,1344,117,649,1963,1,7
1894_Cim-Albert_Histoire-d-un-baiser,1581,682,466,282,84,200,1894,0,4
1842_Balzac-Honore-de_Une-double-famille,1149,551,567,227,49,69,1842,1,5
2015_Germain-Sylvie_a-la-table-des-hommes,4245,331,47,679,65,109,2015,1,
1890_Dombre-Roger_La-Nounou,2109,1091,949,389,125,201,1890,0,6
1841_Sand-George_Le-compagnon-du-tour-de-France_tome-1,4208,961,900,654,225,195,1841,1,
1875_Theuriet-Andre_Le-mariage-de-Gerard,2348,1047,1087,382,181,178,1875,0,
1867_Villars-Fanny_L-Expiation,3228,580,342,900,195,147,1867,0,12
1898_Verne-Jules_Le-secret-de-Wilhelm-Storitz,3010,1207,605,653,131,270,1898,1,3
1953_Delly_Gwen-princesse-d'Orient,2504,933,798,467,232,257,1953,0,8
1895_Lermina-Jules_L-enigme,936,485,342,262,28,159,1895,0,2
2009_Rouaud-Jean_La-femme-promise,7622,1203,87,1476,200,403,2009,1,
1882_Guy-de-Maupassant_Mademoiselle-Fifi,2012,1010,830,293,64,131,1882,1,4
1872_Dumas-Alexandre_La-fille-du-marquis_II,3913,1494,1042,794,190,485,1872,1,1
1959_Simenon-Georges_Maigret-et-les-temoins-recalcitrants,2415,1119,435,720,48,222,1959,1,2
1909_Le-Rouge-Gustave_La-Guerre-des-vampires,3535,1884,779,893,160,561,1909,0,10
1892_Claretie-Jules_L-americaine,4376,1431,566,581,100,220,1892,0,
1880_Deslys-Charles_L-ami-du-village,3144,880,833,406,171,159,1880,0,
2008_Enard-Mathias_Zone,7457,2830,340,1875,287,458,2008,1,
1878_Zola-Emile_Une-page-d-amour,4876,5291,2283,812,178,661,1878,1,5
2001_Echenoz-Jean_Jerome-Lindon,1003,15,1,76,35,3,2001,1,7
1869_Feval-Paul_L-arme-invisible-Les-Habits-Noirs_Tome-IV,5552,1641,1704,920,268,296,1869,0,2
1984_Germain-Sylvie_Le-Livre-des-Nuits,2771,2855,2127,514,96,671,1984,1,10
1944_Simenon-Georges_Felicie-est-la,3573,384,60,775,97,38,1944,1,2
1862_Gaboriau-Emile_Mariages-d-aventure,3196,1197,962,511,151,206,1862,0,
1844_L-Ecuyer-Eugene_Un-episode-de-la-vie-d-un-faux-devot,1680,327,153,398,108,65,1844,0,
1877_Buet-Charles_La-Mitre-et-l-epee-chronique-genevoise,2400,1318,1366,381,138,159,1877,0,3
2013_Korman-Cloe_Les-Saisons-de-Louveplaine,0,0,0,0,0,0,2013,0,
1996_Michon-Pierre_Le-Roi-du-bois,370,191,39,19,5,15,1996,1,3
1876_Berthet-Elie_Le-Monde-inconnu,2962,2581,1679,738,247,427,1876,0,4
1880_Greville-Henry_Croquis,2764,959,844,465,96,204,1880,0,
1856_Feval-Paul_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps_(Volume-9),1624,667,381,220,39,102,1856,0,5
1864_Goncourt-Edmond-de-Goncourt-Jules-de_Renee-Mauperin,4782,1716,826,631,172,262,1864,1,
1857_Soulie-Frederic_Le-Magnetiseur,8249,2287,2393,1452,344,610,1857,0,3
1884_Ambo-Gustave_Un-voyage-de-noces,3709,1420,1102,538,179,431,1884,0,
1901_Colette_Claudine-a-Paris,5601,342,41,680,152,24,1901,1,5
1916_Barbusse-Henri_Le-Feu,10923,1104,337,1722,265,131,1916,1,
1909_Corday-Michel_Les-revelees,2163,977,302,295,58,139,1909,0,
1999_Volodine-Antoine_Des-anges-mineurs,2375,1641,492,414,63,368,1999,1,13
1909_Boylesve-Rene_La-jeune-fille-bien-elevee,3367,2031,607,463,60,403,1909,0,
1853_Poulain-Jules_Le-Dartmoor-ou-les-Deux-soeurs-scenes-de-la-vie-anglaise,2692,739,629,443,82,183,1853,0,
1885_Greville-Henry_Le-mors-aux-dents,3494,1698,1512,601,106,405,1885,0,
1872_Gaboriau-Emile_La-Degringolade_Tome-2,6738,2718,1342,1168,286,550,1872,0,1
1877_Feuillet-Octave_Les-amours-de-Philippe,2099,1030,957,297,84,231,1877,0,
1899_Allais-Alphonse_Pour-cause-de-fin-de-bail,1960,289,296,260,92,63,1899,0,4
1885_Sauton-Georges_Mouchot-la-Fille,2355,2099,1076,388,57,451,1885,0,
1922_France-Anatole_La-vie-en-fleur,3346,2065,695,494,88,244,1922,1,7
2002_Oster-Christian_Dans-le-train,2519,1124,8,997,27,141,2002,0,
1845_Sand-George_Le-meunier-d-Angibault,8768,1756,1268,1222,494,408,1845,1,
1844_Doublet-Victor_Ezilda-ou-la-Zingara-oeuvre-historique-et-morale,2103,898,916,388,95,410,1844,0,3
1846_Sand-George_Lucrezia-Floriani,5372,1829,1066,928,220,409,1846,1,
1977_Ernaux-Annie_Ce-qu-ils-disent-ou-rien,2757,1193,4,908,31,145,1977,1,7
1850_Lamartine-Alphonse-de_Genevieve--histoire-d-une-servante,5353,2142,618,783,261,290,1850,1,
1920_Audoux-Marguerite_L-atelier-de-Marie-Claire,2200,2930,1328,327,77,316,1920,0,
1913_Alain-Fournier_Le-grand-Meaulnes,3161,1880,1067,700,93,436,1913,1,
1857_About-Edmond_Germaine,4436,1497,1356,770,225,325,1857,0,
1827_Inconnu_Le-rocher,1061,572,376,178,34,140,1827,0,3
1970_Delbo-Charlotte_Auschwitz-et-apres_II--Une-connaissance-inutile,2120,1109,38,550,68,217,1970,1,7
1934_Le-Faure-Georges_Le-brigadier-Floridor,3430,1332,1362,517,186,350,1934,0,1
1844_Sand-George_Andre,4393,1181,1363,582,239,228,1844,1,
1846_Reybaud-Louis_Jerome-Paturot-a-la-recherche-d-une-position-sociale_1,4250,1564,797,669,165,241,1846,0,
1845_Dumas-Alexandre_La-Reine-Margot,15144,3294,4566,2310,814,946,1845,1,1
1894_Bazin-Rene_Terre-d-Espagne,5540,537,267,892,120,106,1894,0,11
1880_Denoy-Emmanuel_Mademoiselle-Clarens,3839,1752,1173,706,147,432,1880,0,
1938_Larbaud-Valery_Aux-couleurs-de-Rome,2248,734,209,459,93,214,1938,1,11
1882_Richebourg-Emile_L-Enfant-du-faubourg,12215,2901,4006,2257,856,623,1882,0,
1973_San-Antonio_J-ai-essaye-on-peut,6595,409,51,819,123,47,1973,0,9
2012_Djian-Philippe_Oh,6993,400,2,929,70,133,2012,0,
1989_Daeninckx-Didier_La-mort-n-oublie-personne,2939,898,798,612,87,145,1989,1,3
1894_Buet-Charles_Le-chasseur-d-ours,361,130,87,41,10,12,1894,0,
1910_Farrere-Claude_Les-petites-alliees,4580,1235,814,612,210,266,1910,0,
1886_Maryan-M._La-Faute-du-pere,0,0,0,0,0,0,1886,0,8
1843_Balzac-Honore-de_Le-Cure-de-Tours,999,539,441,202,60,112,1843,1,5
1922_Montherlant-Henry-de_Le-Songe,4841,2489,1183,833,192,421,1922,1,
1891_Zola-Emile_L-argent,6320,4917,1956,1272,282,972,1891,1,5
1919_Giraudoux-Jean_Elpenor,910,306,223,76,27,39,1919,1,
1968_Simenon-Georges_Maigret-hesite,3154,1031,393,668,96,186,1968,1,2
1878_Ulbach-Louis_Monsieur-Paupe,3396,1838,1464,579,242,301,1878,0,
1901_Cim-Albert_Contes-et-souvenirs-de-mon-pays,1081,494,396,187,37,105,1901,0,4
1984_Daeninckx-Didier_Meurtres-pour-memoire,2764,1025,721,720,92,152,1984,1,2
"2014_Daoud-Kamel_Meursault,contre-enquete",0,0,0,0,0,0,2014,0,
1968_Simonin-Albert_Le-Hotu,12024,983,82,2197,238,196,1968,0,2
1875_Legouve-Ernest_Nos-filles-et-nos-fils-scenes-et-etudes-de-famille,7492,1020,697,987,307,209,1875,0,6
1846_Mme-Tarbe-Des-Sablons_Isabelle,3106,508,646,344,158,84,1846,0,
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas,5237,1682,1830,875,349,467,1857,0,1
1851_Sand-George_Histoire-du-veritable-Gribouille,1226,536,424,163,66,87,1851,1,6
2015_Dabos-Christelle_La-Passe-miroir_2-Les-Disparus-du-Clairdelune,8246,3383,3249,1679,406,863,2015,0,10
1851_Goncourt-Edmond-de-Goncourt-Jules-de_En-18,1781,304,139,224,51,33,1851,1,
1928_Stendhal_Le-rose-et-le-vert,1829,459,282,249,119,99,1928,1,
1921_Proust-Marcel_Sodome-et-Gomorrhe-A-la-recherche-du-temps-perdu,12536,5931,1530,2151,386,1512,1921,1,
1926_Gide-Andre_Si-le-grain-ne-meurt,5720,4017,915,795,73,522,1926,1,7
2004_Bouraoui-Nina_Poupee-Bella,1718,140,0,118,17,3,2004,0,
1888_Silvestre-Armand_Rose-de-mai,2358,1490,974,452,91,403,1888,0,
1850_Bassanville-Anais-de_Le-Soir-et-le-matin-de-la-vie-ou-Conseils-aux-jeunes-filles,3401,1400,1357,599,125,318,1850,0,4
1919_Colette_Mitsou,2476,94,10,266,85,11,1919,1,
1938_Veuzit-Max-du_L'enfant-des-ruines,5821,1099,523,1206,198,213,1938,0,8
1889_Dombre-Roger_Folla,1346,643,539,212,78,90,1889,0,6
1840_Merimee-Prosper_Colomba,2822,820,863,445,164,141,1840,1,4
1844_Balzac-Honore-de_Le-Lys-dans-la-vallee,6796,2074,1329,955,316,359,1844,1,5
1923_Leblanc-Maurice_Les-Huit-Coups-de-l-horloge,4169,1331,1378,941,207,257,1923,0,2
1941_Bealu-Marcel_Memoires-de-l-ombre,1568,1138,341,209,17,148,1941,0,10
1975_Gary-Romain_Au-dela-de-cette-limite-votre-ticket-n-est-plus-valable,4660,1268,383,629,78,233,1975,1,
1864_Segur-comtesse-de_François-le-Bossu,3998,740,1045,485,257,138,1864,0,6
1888_Eekhoud-Georges_La-Nouvelle-Carthage,4443,2307,974,567,133,255,1888,0,
1865_Maricourt-Rene-Du-Mesnil_Donatien,3637,1564,1002,538,153,218,1865,0,
1977_A.D.G_Le-grand-mome,3994,720,378,576,83,190,1977,0,
2014_Rolin-Olivier_Le-Meteorologue,2730,362,108,677,133,121,2014,1,3
1937_Malraux-Andre_L-espoir,8811,4161,1855,1497,307,818,1937,1,
1950_Nimier-Roger_Le-Hussard-Bleu,8711,1960,109,1819,322,263,1950,1,3
2010_Bauchau-Henry_Deluge,4620,377,7,826,111,39,2010,1,
1929_Delly_Une-misere-doree,4035,1453,1286,755,282,370,1929,0,8
1895_Arene-Paul_Le-Midi-bouge,2520,883,456,247,73,116,1895,0,4
1967_San-Antonio_Y-a-de-l-action,5570,285,23,723,92,44,1967,0,9
1887_Delpit-Albert_Mademoiselle-de-Bressier,0,0,0,0,0,0,1887,0,
